LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID2741 ? ID2743,25,2741,2743,-1.0,0.0023043051717535723,0.009504835528696857,3.9836207901764884,315803.28311157227,630.4593776999957,100.68015034902452,0.0,
ID2736 ? ID2749,25,2736,2749,-1.0,2.098483520712114E-5,0.0038601718079957705,516.0962478810824,275568.22647094727,643.7176691039825,563.6154918715624,0.0,
ID2696 ? ID2700,25,2696,2700,-1.0,0.007365111985535723,0.009504835528696706,3.9836207901764253,165340.93588256836,1205.5377673479218,535.4416226380906,0.0,
ID2706 ? ID2708,25,2706,2708,-1.0,0.007192363506302083,0.016672584445275918,6.987733119804998,303648.9430847168,1165.210464327462,395.1247052792306,0.0,
ID2691 ? ID2732,25,2691,2732,-1.0,1.6274383311872806E-5,0.0029163169287852756,319.01316820677977,153605.71102905273,710.5615549324158,369.712980088256,0.0,
ID2743 ? ID2753,25,2743,2753,-1.0,5.403233565093225E-5,0.004444525766873152,117.35439579337593,329214.96865844727,672.9963959544533,59.80041852006532,0.0,
ID2724 ? ID2726,25,2724,2726,-1.0,0.007077555398970332,0.013441867312808475,5.633690548818904,213120.06564331055,1121.5685884560057,323.86138898280177,0.0,
ID2679 ? ID2683,25,2679,2683,-1.0,0.001912300006843079,0.02058912297620732,8.629213845088492,12363.89761352539,886.2339160352406,352.03525821627363,0.0,
ID2689 ? ID2724,25,2689,2724,-1.0,2.3937613616061115E-5,0.002528684585824412,288.26834135460837,155910.84448242188,990.0905320331367,375.78969698174996,0.0,
ID2687 ? ID2691,25,2687,2691,-1.0,0.007207968542241518,0.021253458357121207,8.907646883416005,98701.6233215332,860.2697620357665,422.1937168957036,0.0,
ID2681 ? ID2687,25,2681,2687,-1.0,6.289900370915622E-6,7.953069703652667E-4,68.33166984232007,55532.7604675293,871.3183382057554,394.5722764707312,0.0,
ID2708 ? ID2719,25,2708,2719,-1.0,4.3791244471357676E-5,0.001697129158227855,65.4389174824309,323137.79864501953,1134.274451051493,405.0684238322207,0.0,
ID2732 ? ID2734,25,2732,2734,-1.0,0.0011349988001252104,0.03355292896221808,14.062541638059495,208509.79873657227,553.6717733185724,316.1273856638095,0.0,
ID2724 ? ID2728,25,2724,2728,-1.0,2.2518320160227668E-4,0.019191585930100653,8.043484863760641,213120.06564331055,1128.197734157999,322.20410255730343,0.0,
ID2741 ? ID2745,25,2741,2745,-1.0,0.003084351041373631,0.026493151134099967,11.103681629886985,315803.28311157227,637.0885234019892,102.8898655830223,0.0,
ID2728 ? ID2776,25,2728,2776,-1.0,1.9949554204846987E-5,2.4102317729724125E-4,31.113072985410774,277873.3599243164,1117.14915798801,316.6798144723089,0.0,
ID2687 ? ID2689,25,2687,2689,-1.0,9.23077336112936E-4,0.007456206436048782,3.125009252902244,98701.6233215332,856.9551891847697,427.16557617219866,0.0,
ID2726 ? ID2759,25,2726,2759,-1.0,4.617682496396425E-6,0.0025339246760304264,272.9356139149221,267185.9230041504,988.4332456076386,284.08651477084146,0.0,
ID2683 ? ID2696,25,2683,2696,-1.0,9.237790856375574E-6,0.002422020930370914,369.4984828317092,88852.41674804688,1048.0955569255789,442.6335828101832,0.0,
ID2677 ? ID2679,25,2677,2679,-1.0,NaN,0.0025598323657776067,31.113072985410895,6077.170013427734,885.1290584182417,370.8178377052549,0.0,
ID2700 ? ID2782,25,2700,2782,-1.0,2.644142094899018E-5,0.005544800773010556,443.86683618900673,205575.99252319336,1404.9645672162228,440.42386757618544,0.0,
ID2734 ? ID2741,25,2734,2741,-1.0,1.088347776951559E-5,0.002102081256646048,224.6586083146795,262156.54092407227,590.132074679536,206.74648158091867,0.0,
ID2698 ? ID2706,25,2698,2706,-1.0,1.3343042577624563E-5,0.0011188505125905503,154.27705752697554,234494.93948364258,1179.021184539948,467.4928791926584,0.0,
ID2763 ? ID2772,25,2763,2772,-1.0,8.582533453001302E-6,0.0025008876667913767,52.407998398537266,331939.21728515625,882.9193431842439,261.98936243086354,0.0,
ID2745 ? ID2756,25,2745,2756,-1.0,7.094178490125378E-5,0.005774612799550458,152.47435420060646,329214.96865844727,612.7816558280134,173.60075307095173,0.0,
ID2706 ? ID2710,25,2706,2710,-1.0,6.419739671624863E-4,0.017683946281739808,7.411610211203865,303648.9430847168,1162.4483202849647,388.49555957723726,0.0,
ID2761 ? ID2768,25,2761,2768,-1.0,1.6524598940186807E-5,0.0038444680493862427,80.5637446459003,331939.21728515625,835.4104656532911,201.77462230442362,0.0,
ID2710 ? ID2715,25,2710,2715,-1.0,6.478689079376758E-5,0.0014095899210082553,54.35180821549538,323137.79864501953,1185.097901433442,397.33442051322845,0.0,
ID2696 ? ID2698,25,2696,2698,-1.0,0.005117220860927905,0.035367892563479615,14.82322042240773,165340.93588256836,1200.5659080714267,539.8610531060862,0.0,
ID2759 ? ID2763,25,2759,2763,-1.0,0.006337593303414951,0.011184309654072742,4.687513879353185,321251.78036499023,859.717333227267,245.41649817588006,0.0,
ID2732 ? ID2736,25,2732,2736,-1.0,0.0030089423205632076,0.0026361670664282336,1.1048576169988564,208509.79873657227,558.6436325950674,320.5468161318051,0.0,
ID2679 ? ID2681,25,2679,2681,-1.0,0.007411879762978431,0.018640516090121285,7.812523132255329,12363.89761352539,884.0242008012427,359.2168327267665,0.0,
ID3076 ? ID3095,27,3076,3095,-1.0,8.112045746201492E-6,0.00273973645008761,102.19559542937216,243715.47329711914,918.6616979448484,664.3260047199855,0.0,
ID3095 ? ID3097,27,3095,3097,-1.0,0.00523842188161467,0.007456206436048207,3.125009252902003,262575.6560974121,927.9422910769488,614.9913710620112,0.0,
ID3095 ? ID3099,27,3095,3099,-1.0,8.265177000863618E-4,0.02714100110579688,11.37520538307295,262575.6560974121,929.5995775024471,608.9146541685172,0.0,
ID3078 ? ID3082,27,3078,3082,-1.0,5.100674753905693E-6,0.0017270032080608012,191.81051095979026,280597.6085510254,920.3335330679752,821.2423535208026,0.0,
ID3082 ? ID3086,27,3082,3086,-1.0,0.0056404310129504675,0.018806053277371868,7.881902279184048,336339.9266052246,932.6429963657606,913.5633282541933,0.0,
ID3086 ? ID3090,27,3086,3090,-1.0,1.0191011393780662E-4,0.0027352823227289468,16.04957654753534,339483.29040527344,935.7203621902071,902.4848112861864,0.0,
ID3103 ? ID3105,27,3103,3105,-1.0,0.00411004491922313,0.04611409005335726,19.327114846121994,250840.43124389648,694.2649050816822,447.60544208667824,0.0,
ID3070 ? ID3074,27,3070,3074,-1.0,1.124431675766038E-5,6.012569469418377E-4,108.10624519236549,134745.52822875977,858.1707434141588,715.9964423247371,0.0,
ID3107 ? ID3111,27,3107,3111,-1.0,1.4631046302232094E-5,0.00317483073321131,290.07510181024566,296733.5427246094,574.9402824458011,513.8968991066122,0.0,
ID3066 ? ID3068,27,3066,3068,-1.0,1.228798531459554E-4,0.0391846286117586,16.422872412874607,44635.76596069336,805.2400512336815,696.9167742131697,0.0,
ID3074 ? ID3076,27,3074,3076,-1.0,0.004413487445393306,0.020767811628650257,8.704104970630976,224855.29049682617,911.1014355946361,719.0738081491834,0.0,
ID3082 ? ID3084,27,3082,3084,-1.0,0.0021193688741477806,0.012460686977190279,5.222462982378637,336339.9266052246,928.3346842115357,918.4871135733074,0.0,
ID3063 ? ID3066,27,3063,3066,-1.0,NaN,2.0171481827006867E-4,8.96142454859434,22213.10418701172,808.3174170581278,709.2262375109551,0.0,
ID3103 ? ID3107,27,3103,3107,-1.0,0.007153016328461543,0.010869195261658584,4.555444656154646,250840.43124389648,703.1037660176733,444.843298044181,0.0,
ID3066 ? ID3070,27,3066,3070,-1.0,0.005428795080134668,0.010589547674910587,4.43824010936069,44635.76596069336,805.8555243985708,706.7643448513982,0.0,
ID3105 ? ID3113,27,3105,3113,-1.0,2.4975805603760317E-5,0.0015028318575455433,137.30940031573306,296733.5427246094,751.1650723571253,474.12202489465176,0.0,
ID3084 ? ID3093,27,3084,3093,-1.0,4.331476340526442E-4,0.0034150780604581747,20.038354465892354,339483.29040527344,936.3358353550963,918.4871135733074,0.0,
ID3074 ? ID3078,27,3074,3078,-1.0,0.00452710348414652,0.006567358676386725,2.752479670038749,224855.29049682617,911.1014355946361,724.6130666331869,0.0,
ID3068 ? ID3103,27,3068,3103,-1.0,7.864244606603934E-7,0.0012932288527136512,266.12781087362606,147738.09860229492,752.9724844740938,565.7746029398962,0.0,
ID3121 ? ID3147,28,3121,3147,-1.0,5.324187894326311E-7,2.4242055219871538E-4,66.44779416836202,205366.43493652344,841.7633969510348,604.4952237005217,0.0,
ID3134 ? ID3138,28,3134,3138,-1.0,0.004238587086094161,0.003728103218023911,1.5625046264509208,261737.42575073242,1032.3513358833447,846.4590418232801,0.0,
ID3126 ? ID3128,28,3126,3128,-1.0,0.005659349802391418,0.008336292222637959,3.493866559902499,169112.97244262695,627.9734480617483,1111.6248699030157,0.0,
ID3130 ? ID3132,28,3130,3132,-1.0,7.683040819488674E-6,0.0013431718719665413,232.4957530330617,255869.8133239746,577.1499976797988,1001.6915370116253,0.0,
ID3128 ? ID3134,28,3128,3134,-1.0,2.7979700493498918E-6,0.005227838065825255,482.0345765732168,215425.1990966797,831.2672495895454,979.0419558631479,0.0,
ID3134 ? ID3136,28,3134,3136,-1.0,0.007476055696006604,0.028514506586090567,11.950862370529464,261737.42575073242,1027.931905415349,850.3260434827764,0.0,
ID3116 ? ID3119,28,3116,3119,-1.0,NaN,0.005696259491340069,386.75698302447915,33948.329040527344,774.3670823141022,481.3035994051446,0.0,
ID3136 ? ID3144,28,3136,3144,-1.0,3.080990137190235E-7,0.007066061762569762,568.6067904862978,302182.03997802734,790.3875177605862,1017.1595436496099,0.0,
ID3119 ? ID3123,28,3119,3123,-1.0,0.006774450747069898,0.02058912297620767,8.629213845088637,68106.21566772461,876.0139830780006,640.9555250614853,0.0,
ID3119 ? ID3121,28,3119,3121,-1.0,0.007254789138950054,0.05063911571090852,21.22362175895383,68106.21566772461,872.6994102270039,635.4312369764908,0.0,
ID3123 ? ID3126,28,3123,3126,-1.0,1.7757271990114214E-5,0.005310752678384734,534.1960870479018,118609.59405517578,749.5077859316269,875.1853398652515,0.0,
ID3138 ? ID3141,28,3138,3141,-1.0,2.7959816825875663E-5,0.005177971701533972,416.67196938954555,302182.03997802734,1238.9597102621385,823.8094606748027,0.0,
ID3126 ? ID3130,28,3126,3130,-1.0,0.0067656032584666945,0.03728103218024238,15.625046264510578,169112.97244262695,631.8404497212443,1106.6530106265204,0.0,
ID3169 ? ID3171,30,3169,3171,-1.0,0.006353096295282891,0.0026361670664285046,1.1048576169989701,342207.5390319824,1394.7446342589828,732.1062784638943,0.0,
ID3165 ? ID3169,30,3165,3169,-1.0,1.051272831365636E-5,9.085752670941339E-4,129.47121139055395,270748.40197753906,1337.8444669835399,761.9374341228645,0.0,
ID3150 ? ID3153,30,3150,3153,-1.0,NaN,0.0027270920371049827,172.58781342858933,31643.195587158203,1273.2102963891043,755.3082884208711,0.0,
ID3163 ? ID3177,30,3163,3177,-1.0,1.3714922467750169E-5,0.0010305338579849038,147.28212039397502,270957.959564209,1316.2997434520612,720.505273485406,0.0,
ID3161 ? ID3165,30,3161,3165,-1.0,0.004094728205240587,0.04023934386759147,16.864919580147177,199289.2649230957,1275.9724404316016,784.5870152713419,0.0,
ID3184 ? ID3187,30,3184,3187,-1.0,5.234642583024493E-6,0.0010030329303340826,132.42169094570025,276406.45681762695,1198.0799784331791,749.7840003358767,0.0,
ID3153 ? ID3157,30,3153,3157,-1.0,0.007042208018057985,0.017683946281739808,7.411610211203865,63495.94876098633,1222.386846007155,820.494887823806,0.0,
ID3169 ? ID3173,30,3169,3173,-1.0,3.64243303937612E-5,0.023578595042319662,9.882146948271785,342207.5390319824,1399.716493535478,729.8965632298965,0.0,
ID3153 ? ID3155,30,3153,3155,-1.0,7.851056601415261E-4,0.009504835528697008,3.9836207901765515,63495.94876098633,1219.0722731561584,824.9143182918017,0.0,
ID3161 ? ID3163,30,3161,3163,-1.0,0.005065005652322807,0.008336292222637872,3.493866559902463,199289.2649230957,1269.8957235381076,776.8530119523496,0.0,
ID3180 ? ID3182,30,3180,3182,-1.0,0.0025320106011180897,0.008336292222637787,3.4938665599024272,210186.25942993164,1126.2642333282508,723.8198463364026,0.0,
ID3190 ? ID3192,30,3190,3192,-1.0,0.007319357091002858,0.007456206436048015,3.1250092529019224,317060.6286315918,962.1928772039148,531.022192170095,0.0,
ID3190 ? ID3194,30,3190,3194,-1.0,0.003965511325460671,0.022677166563681548,9.504344595193901,317060.6286315918,964.9550212464119,527.1551905105989,0.0,
ID3182 ? ID3190,30,3182,3190,-1.0,9.70557714193461E-6,0.0023842810606717634,253.81924598872558,263623.4440307617,1043.9523408618331,626.0399472320003,0.0,
ID3180 ? ID3184,30,3180,3184,-1.0,0.007308688660544698,0.030056929055972396,12.597315031357256,210186.25942993164,1129.5788061792475,730.448992038396,0.0,
ID3194 ? ID3198,30,3194,3198,-1.0,5.721390385528616E-6,0.004381512685803875,110.18150692808493,329843.64141845703,1008.5968971178684,486.27545868163963,0.0,
ID3157 ? ID3161,30,3157,3161,-1.0,3.0295827236351628E-6,4.5769981054222025E-4,61.96074614486426,131392.60684204102,1247.7985711981296,797.2928778668293,0.0,
ID3155 ? ID3180,30,3155,3180,-1.0,9.7035196707325E-6,9.303370002318442E-4,136.08150523770723,136841.10409545898,1171.5633956252059,775.7481543353508,0.0,
ID3192 ? ID3201,30,3192,3201,-1.0,8.816584277788099E-5,0.004436460234191632,111.56326800411298,329843.64141845703,971.0317381399058,476.88416893714896,0.0,
ID3217 ? ID3225,31,3217,3225,-1.0,1.2155447351825098E-6,0.00162776795498345,295.4022336481004,251678.66159057617,632.9453073382433,511.6871838726143,0.0,
ID3230 ? ID3248,31,3230,3248,-1.0,1.952650843690878E-5,7.560809634988209E-4,120.73318655286623,262575.6560974121,776.5767975480999,741.497568208385,0.0,
ID3235 ? ID3239,31,3235,3239,-1.0,0.001859200274538964,0.02911741695032039,12.203551252342034,295685.75479125977,666.6434646567097,811.1035980793154,0.0,
ID3215 ? ID3217,31,3215,3217,-1.0,4.7098165947289576E-4,0.008336292222637872,3.493866559902463,160730.66897583008,709.7329117196666,639.8506674444864,0.0,
ID3239 ? ID3242,31,3239,3242,-1.0,4.704812481817712E-5,6.568718774537109E-4,30.55885175669995,319156.204498291,678.7968984436975,807.2365964198193,0.0,
ID3228 ? ID3230,31,3228,3230,-1.0,0.003653442180715853,0.015371363351118996,6.442371615373959,182524.65798950195,748.4029283146281,691.7789754434345,0.0,
ID3232 ? ID3235,31,3232,3235,-1.0,1.1815121995280378E-5,0.0012183813808871308,137.3627312603834,239105.20639038086,709.7329117196666,751.9937155698744,0.0,
ID3235 ? ID3237,31,3235,3237,-1.0,0.005852886393746917,0.007908501199284972,3.314572850996683,295685.75479125977,666.0910358482103,803.3695947603231,0.0,
ID3219 ? ID3223,31,3219,3223,-1.0,1.669628398355599E-5,4.494519664322035E-4,81.56513610869914,251678.66159057617,725.2009183576513,611.1243694025151,0.0,
ID3207 ? ID3211,31,3207,3211,-1.0,1.58830240492976E-4,0.010544668265713205,4.419430467995539,88642.85916137695,721.3339166981551,727.6868479958987,0.0,
ID3215 ? ID3219,31,3215,3219,-1.0,0.006431375612499529,0.01667258444527583,6.987733119804962,160730.66897583008,709.1804829111672,644.8225267209814,0.0,
ID3211 ? ID3215,31,3211,3215,-1.0,4.209979927989606E-5,0.0012428923015860393,89.07646883416034,124686.76406860352,715.8096286131606,685.7022585499406,0.0,
ID3204 ? ID3207,31,3204,3207,-1.0,NaN,9.391061803915394E-4,83.04826006123622,44216.650787353516,724.0960607406523,684.0449721244423,0.0,
ID3207 ? ID3209,31,3207,3209,-1.0,0.006569253776896313,0.025008876667914046,10.48159967970757,88642.85916137695,719.6766302726567,720.505273485406,0.0,
ID3209 ? ID3228,31,3209,3228,-1.0,1.4043509726640134E-5,4.098456225667232E-4,38.30527176925213,135583.75857543945,734.0397792936424,705.0372668474213,0.0,
ID3237 ? ID3245,31,3237,3245,-1.0,1.4628012140418378E-5,6.416694772277449E-4,29.85160897344645,319156.204498291,675.4823255927008,790.1113033563364,0.0,
ID3228 ? ID3232,31,3228,3232,-1.0,0.0035963813483485913,0.013180835332141762,5.524288084994532,182524.65798950195,751.7175011656248,696.7508347199296,0.0,
ID3263 ? ID3266,32,3263,3266,-1.0,7.04015214831595E-6,0.003995663998549027,411.9622787024736,157587.30517578125,699.2367643581772,656.9759605079693,0.0,
ID3296 ? ID3298,32,3296,3298,-1.0,0.0017861054577614102,0.07400073594277035,31.014831271930202,335920.81143188477,713.5999133791628,732.1062784638943,0.0,
ID3296 ? ID3300,32,3296,3300,-1.0,0.001292601065824072,0.058532407804957325,24.53182024317311,335920.81143188477,710.2853405281661,729.344134421397,0.0,
ID3268 ? ID3277,32,3268,3277,-1.0,7.437995134106582E-6,0.0017401880483589878,231.20053132361278,275987.3416442871,566.6538503183094,363.6362631947621,0.0,
ID3293 ? ID3296,32,3293,3296,-1.0,5.17441010393152E-6,0.0016270045321489352,340.2692409716399,231142.01809692383,565.5489927013106,837.620180887289,0.0,
ID3256 ? ID3259,32,3256,3259,-1.0,2.4410147778070744E-5,0.0014733911835360033,132.76692927629426,60562.14254760742,779.8913703990966,908.8834971837179,0.0,
ID3279 ? ID3281,32,3279,3281,-1.0,0.0011617313396965856,0.01603517825527637,6.72058651399545,265928.57748413086,693.7124762731826,813.3133133133133,0.0,
ID3266 ? ID3268,32,3266,3268,-1.0,0.001579111048677333,0.014196194111856884,5.949840355956967,209348.02908325195,592.6180043177835,477.9890265541479,0.0,
ID3250 ? ID3252,32,3250,3252,-1.0,NaN,0.00150248960928113,22.669782949266295,7544.0731201171875,761.6612197186148,971.860381352655,0.0,
ID3252 ? ID3254,32,3252,3254,-1.0,2.563208407574253E-4,0.026361670664283313,11.048576169988975,15297.703826904297,748.9553571231274,960.811805182666,0.0,
ID3266 ? ID3270,32,3266,3270,-1.0,0.00654416293861419,0.013180835332141629,5.524288084994476,209348.02908325195,597.5898635942785,480.7511705966451,0.0,
ID3254 ? ID3289,32,3254,3289,-1.0,5.347164448631785E-6,0.00288968856669526,319.7336536755632,70830.4642944336,584.8840009987913,949.2108002041776,0.0,
ID3279 ? ID3283,32,3279,3283,-1.0,0.006334042742055404,0.01603517825527637,6.72058651399545,265928.57748413086,700.3416219751759,812.2084556963143,0.0,
ID3252 ? ID3256,32,3252,3256,-1.0,0.00701949025546288,0.02267716656368199,9.504344595194086,15297.703826904297,756.1369316336204,967.9933796931589,0.0,
ID3261 ? ID3279,32,3261,3279,-1.0,2.01493455213303E-6,6.564009624124354E-4,104.8159967970746,185877.5793762207,746.7456418891297,829.3337487597973,0.0,
ID3283 ? ID3286,32,3283,3286,-1.0,2.02879624024984E-5,4.0968167231035724E-4,31.250092529021266,304277.61584472656,701.4464795921749,796.1880202498303,0.0,
ID3270 ? ID3274,32,3270,3274,-1.0,1.7941570752347676E-6,5.494216791907154E-4,72.99589505248706,275987.3416442871,623.0015887852533,510.5823262556154,0.0,
ID3289 ? ID3293,32,3289,3293,-1.0,0.006653439498786437,0.0200764502470689,8.414344925349031,126363.22476196289,429.09907700194674,942.5816545021843,0.0,
ID3289 ? ID3291,32,3289,3291,-1.0,3.472529451863303E-4,0.013441867312808742,5.633690548819016,126363.22476196289,422.4699312999534,940.3719392681865,0.0,
ID3259 ? ID3261,32,3259,3261,-1.0,0.004515577105238678,0.010544668265713205,4.419430467995539,105826.58126831055,798.6739498880779,845.9066130147808,0.0,
ID3259 ? ID3263,32,3259,3263,-1.0,2.967084048897573E-4,0.026883734625617536,11.267381097638053,105826.58126831055,801.9885227390746,840.3823249297863,0.0,
ID3291 ? ID3304,32,3291,3304,-1.0,6.715056633893361E-6,0.0030948003200847083,262.0097100661103,168903.41485595703,297.62102057907794,987.3283879906396,0.0,
ID3324 ? ID3328,33,3324,3328,-1.0,0.0018635997456667172,0.015371363351118855,6.442371615373901,202642.18630981445,774.9195111226015,1095.0520056480323,0.0,
ID3328 ? ID3332,33,3328,3332,-1.0,1.2712378770694184E-5,0.003098233425729473,432.4060408775447,272634.42025756836,935.6762943959411,951.4205154381755,0.0,
ID3311 ? ID3318,33,3311,3318,-1.0,4.504386705727891E-6,0.004063852864623848,291.25103002114,46312.226654052734,839.0012529085375,774.6432967183518,0.0,
ID3326 ? ID3334,33,3326,3334,-1.0,1.3204994911953654E-5,0.00219123236437674,305.8201178304698,272634.42025756836,892.5868473329842,1000.5866793946263,0.0,
ID3349 ? ID3352,33,3349,3352,-1.0,1.917532939877339E-6,0.004348592753525911,606.9128814909074,163664.47518920898,1314.0900282180635,503.40075174512253,0.0,
ID3309 ? ID3311,33,3309,3311,-1.0,0.006238014933149293,0.029473243802900125,12.352683685339962,10268.321746826172,862.2032628655145,624.9350896150013,0.0,
ID3336 ? ID3340,33,3336,3340,-1.0,0.007257712483032693,0.020589122976207602,8.629213845088609,228627.32705688477,499.2575356813767,1141.4560255619858,0.0,
ID3313 ? ID3345,33,3313,3345,-1.0,1.2309962716875015E-5,0.0018232855734339065,151.30499653324205,51970.281494140625,941.7530112894351,601.180650849525,0.0,
ID3354 ? ID3356,33,3354,3356,-1.0,8.956534978790371E-4,0.010869195261658847,4.555444656154756,225693.52084350586,999.2056073733777,455.89187421417,0.0,
ID3358 ? ID3362,33,3358,3362,-1.0,1.3904354634465812E-5,0.002253134059682917,262.5217028109714,284160.08752441406,1120.187516434757,408.93542549171684,0.0,
ID3347 ? ID3354,33,3347,3354,-1.0,2.288100168239881E-5,0.0010330140291115717,135.94688211630626,159682.88104248047,1007.4920395008694,525.4979040851006,0.0,
ID3318 ? ID3322,33,3318,3322,-1.0,0.002794460794234132,0.01537136335111909,6.4423716153739985,82356.1315612793,821.3235310365553,920.4845021622062,0.0,
ID3320 ? ID3324,33,3320,3324,-1.0,2.2823645583178805E-5,0.0015470081863263587,185.43513679271413,142499.15893554688,795.3593770370812,1002.2439658201247,0.0,
ID3324 ? ID3326,33,3324,3326,-1.0,0.0048644842717226085,0.024304259465787233,10.186283918899955,202642.18630981445,769.3952230376071,1088.9752887545383,0.0,
ID3336 ? ID3338,33,3336,3338,-1.0,0.0014195693351847759,0.005272334132856738,2.2097152339978265,228627.32705688477,494.8381052133811,1144.218169604483,0.0,
ID3345 ? ID3347,33,3345,3347,-1.0,0.004150521240624877,0.010544668265713205,4.419430467995539,93672.24124145508,1016.3309004368606,590.6845034880355,0.0,
ID3318 ? ID3320,33,3318,3320,-1.0,0.0067657294770222046,0.01603517825527637,6.72058651399545,82356.1315612793,818.0089581855586,915.5126428857112,0.0,
ID3307 ? ID3309,33,3307,3309,-1.0,NaN,0.00380814890968247,38.30527176925213,5029.382080078125,848.9449714615278,629.9069488914963,0.0,
ID3309 ? ID3313,33,3309,3313,-1.0,0.0014561323814921894,0.01419619411185658,5.94984035595684,10268.321746826172,866.0702645250107,616.6486574875096,0.0,
ID3322 ? ID3336,33,3322,3336,-1.0,1.375510106473985E-5,0.002716633521278745,396.2266505517068,155491.72930908203,660.0143189547163,1033.1799790960938,0.0,
ID3356 ? ID3364,33,3356,3364,-1.0,1.7324153005813005E-5,0.0017425579678141078,203.03243075636772,284160.08752441406,900.3208506519763,474.1220248946518,0.0,
ID3345 ? ID3349,33,3345,3349,-1.0,8.867953762888425E-4,0.015371363351119322,6.442371615374096,93672.24124145508,1019.0930444793579,586.8175018285393,0.0,
ID3354 ? ID3358,33,3354,3358,-1.0,0.006899033412044775,0.014196194111857009,5.949840355957019,225693.52084350586,999.7580361818773,460.863733490665,0.0,
ID3373 ? ID3377,34,3373,3377,-1.0,7.159082835344576E-6,9.195255345583486E-4,64.74503343954824,121543.40026855469,1048.9242001383282,710.5615549324158,0.0,
ID3401 ? ID3404,34,3401,3404,-1.0,3.1692141075509044E-6,0.0027521482268977188,385.25800511184246,229255.99981689453,1343.3687550685343,666.9196790609594,0.0,
ID3420 ? ID3429,34,3420,3429,-1.0,9.456184445369687E-6,0.0010856148126720583,85.99455403434347,302810.7127380371,1337.2920381750403,552.5669157015735,0.0,
ID3384 ? ID3388,34,3384,3388,-1.0,0.0017089232795997372,0.024304259465787324,10.186283918899992,274310.88095092773,1255.532574517122,845.9066130147808,0.0,
ID3369 ? ID3371,34,3369,3371,-1.0,0.0018739435204379981,0.02108933653142668,8.838860935991192,86128.16812133789,1080.4126422227966,674.6536823799518,0.0,
ID3399 ? ID3418,34,3399,3418,-1.0,2.0829827971449235E-5,0.002682427407118392,277.6887688433752,211024.48977661133,1252.7704304746248,597.8660779985282,0.0,
ID3388 ? ID3391,34,3388,3391,-1.0,1.935897090671168E-5,8.630635625578581E-4,58.599131609207845,308468.767578125,1261.6092914106157,815.523028547311,0.0,
ID3377 ? ID3379,34,3377,3379,-1.0,4.2098343124853096E-4,0.011789297521159831,4.941073474135893,156958.63241577148,1020.7503309048564,731.0014208468954,0.0,
ID3377 ? ID3381,34,3377,3381,-1.0,0.006232562999774387,0.023871508074982343,10.004911244729705,156958.63241577148,1027.931905415349,729.344134421397,0.0,
ID3397 ? ID3399,34,3397,3399,-1.0,0.006739710244242999,0.02596323457903062,10.881585561053443,159054.2082824707,1140.6273823492365,674.6536823799516,0.0,
ID3406 ? ID3415,34,3406,3415,-1.0,6.928085695198019E-5,0.0010418361939765373,44.538234417080346,321042.2227783203,1521.8032602138562,659.1856757419671,0.0,
ID3404 ? ID3406,34,3404,3406,-1.0,0.0012523245722288953,0.019009671057394015,7.967241580353103,299457.79135131836,1538.9285532773392,652.5565300399737,0.0,
ID3384 ? ID3386,34,3384,3386,-1.0,0.0049350708088006555,0.01318083533214171,5.5242880849945095,274310.88095092773,1250.560715240627,844.2493265892824,0.0,
ID3408 ? ID3412,34,3408,3412,-1.0,2.3487088550127165E-5,0.0015984110678909761,68.33166984232003,321042.2227783203,1505.7828247673722,675.2061111884511,0.0,
ID3418 ? ID3420,34,3418,3420,-1.0,0.0061428419744474815,0.002636167066429047,1.1048576169991975,262994.77127075195,1369.3329090680083,523.2881888511027,0.0,
ID3371 ? ID3397,34,3371,3397,-1.0,2.306183623622269E-5,9.036765467696331E-4,65.52280758985357,122591.1882019043,1113.005941924264,673.5488247629528,0.0,
ID3386 ? ID3393,34,3386,3393,-1.0,1.0057611289045258E-5,0.002810835906415448,190.8463644598411,308468.767578125,1190.3459751141868,767.461722207859,0.0,
ID3418 ? ID3422,34,3418,3422,-1.0,0.006380649285733582,0.026493151134100494,11.103681629887207,262994.77127075195,1364.3610497915133,523.8406176596022,0.0,
ID3369 ? ID3373,34,3369,3373,-1.0,0.0046039063240997545,0.031852927857729134,13.350045380473682,86128.16812133789,1077.6504981802996,685.1498297414412,0.0,
ID3379 ? ID3395,34,3379,3395,-1.0,9.121457986508243E-6,0.0015284713905858547,283.1476539001891,249792.64331054688,1096.4330776692807,850.3260434827763,0.0,
ID3422 ? ID3426,34,3422,3426,-1.0,6.971949480690563E-7,0.004249213105444088,336.59193088951946,302810.7127380371,1192.5556903481847,550.3572004675757,0.0,
