LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID2492,2492,5,-1.0,816.3516717600602,1051.4101297765758,0.0,342416.67276000977,817,5.0,1,,22.472868217054263,18.0,0.0,69.0,2899.0,15.369957262149757,0.5078426842882102,0.9848929034665552
ID2494,2494,5,-1.0,497.60024925587834,918.8272157367079,0.0,53227.561126708984,127,5.0,1,,34.286821705426355,33.0,0.0,122.0,4423.0,23.724392049128998,0.6388447217271722,1.126729426247951
ID2561,2561,6,-1.0,606.9811533387692,905.0164955242218,0.0,331938.8063964844,792,5.0,1,,48.906976744186046,32.0,0.0,247.0,6309.0,51.432061052127466,0.6562939875326765,0.7535774336301865
ID2563,2563,6,-1.0,604.7714381047714,903.3592090987235,0.0,332357.9210510254,793,5.0,1,,47.53488372093023,20.0,0.0,180.0,6132.0,53.234599667360946,0.600378154891494,0.6699628266714168
ID2565,2565,6,-1.0,626.8685904447493,907.778639566719,0.0,332777.0357055664,794,5.0,1,,46.92248062015504,36.0,0.0,197.0,6053.0,45.17009734103359,0.3840325270095559,0.5764765504079594
ID2567,2567,6,-1.0,610.2957261897659,906.1213531412207,0.0,332777.0357055664,794,5.0,1,,31.45736434108527,17.0,0.0,179.0,4058.0,37.66069895957895,0.6657974534983692,0.6677038616651434
ID2570,2570,6,-1.0,581.5694281477945,893.4154905457334,0.0,341578.44345092773,815,5.0,1,,26.488372093023255,24.0,0.0,112.0,3417.0,22.464248081350622,0.5530823097649692,0.839824756171276
ID2572,2572,6,-1.0,592.6180043177836,891.7582041202351,0.0,342416.67276000977,817,5.0,1,,28.410852713178294,25.0,0.0,105.0,3665.0,23.668812682482606,0.44773771284041985,0.7424574688842506
ID2574,2574,6,-1.0,597.5898635942787,900.5970650562261,0.0,342416.67276000977,817,5.0,1,,33.17054263565891,32.0,0.0,89.0,4279.0,22.001819538040394,0.1555151129064519,0.4058083170633256
ID2576,2576,6,-1.0,851.7071155040251,1228.1873484963992,0.0,324394.7426147461,774,5.0,1,,27.837209302325583,15.0,0.0,129.0,3591.0,31.249947674374802,0.28570510357554524,0.39589774355224433
ID2578,2578,6,-1.0,885.6814872267412,1213.271770666914,0.0,342416.67276000977,817,5.0,1,,20.713178294573645,13.0,0.0,80.0,2672.0,21.122852626971934,0.07229408167251372,0.1322248267286511
ID2580,2580,6,-1.0,764.6995781653617,1088.9752887545383,0.0,198241.2315979004,473,5.0,1,,63.81395348837209,30.0,0.0,255.0,8232.0,65.75068529132658,0.6609447518348174,0.7724232457603115
ID2582,2582,6,-1.0,761.385005314365,1078.4791413930486,0.0,198660.3462524414,474,5.0,1,,35.116279069767444,9.0,0.0,255.0,4530.0,58.631213411002435,0.6781844300332823,0.48408066054539284
ID2584,2584,6,-1.0,762.4898629313641,1098.9190073075283,0.0,198660.3462524414,474,5.0,1,,45.325581395348834,18.0,0.0,255.0,5847.0,59.09964609542642,0.8393992028192487,0.6999726279247478
ID2587,2587,6,-1.0,750.8888579528756,1101.128722541526,0.0,204947.06607055664,489,5.0,1,,38.51162790697674,36.0,0.0,90.0,4968.0,19.51926783617831,0.6108657689471846,1.4963899600515844
ID2589,2589,6,-1.0,760.2801476973661,932.6379359491941,0.0,257336.3978881836,614,5.0,1,,35.86821705426357,35.0,0.0,124.0,4627.0,24.381210697533447,0.5221340211326817,1.0092845290443546
ID2591,2591,6,-1.0,983.4613863311436,788.4540169308381,0.0,342416.67276000977,817,5.0,1,,42.37984496124031,40.0,0.0,135.0,5467.0,26.411170044145624,0.4655525021112493,1.0194572100438253
ID2593,2593,6,-1.0,816.62788616431,869.1086229717575,0.0,290865.57025146484,694,5.0,1,,52.36434108527132,51.0,0.0,135.0,6755.0,29.812418234818725,0.6548853677114005,1.390163253208026
ID2595,2595,6,-1.0,821.0473166323055,866.8989077377598,0.0,291284.68490600586,695,5.0,1,,52.0,43.0,0.0,169.0,6708.0,43.08494516649638,0.6834854485965215,0.9800036669920801
ID2597,2597,6,-1.0,827.1240335257994,860.8221908442658,0.0,291703.7995605469,696,5.0,1,,37.08527131782946,17.0,0.0,182.0,4784.0,44.5319462239876,0.7786857404754971,0.7291599035977233
ID2599,2599,6,-1.0,811.1035980793155,872.9756246312537,0.0,291703.7995605469,696,5.0,1,,34.72093023255814,14.0,0.0,198.0,4479.0,45.14282486318182,0.6740413375201663,0.6193739984023467
ID2602,2602,6,-1.0,998.3769641606286,816.62788616431,0.0,342416.67276000977,817,5.0,1,,25.705426356589147,19.0,0.0,91.0,3316.0,23.917306463095137,0.41820541534128686,0.6338595700157207
ID2604,2604,6,-1.0,821.599745440805,862.4794772697642,0.0,298409.6340332031,712,5.0,1,,25.852713178294575,25.0,0.0,83.0,3335.0,18.826137405543477,0.388796902463255,0.7688806945371713
ID2541,2541,6,-1.0,704.2086236346722,1082.8985718610443,0.0,0.0,0,5.0,1,,30.372093023255815,28.0,0.0,108.0,3918.0,26.41704875863841,0.36684267514327934,0.6171372221037567
ID2606,2606,6,-1.0,856.4027603762703,830.9910351852957,0.0,314335.9909057617,750,5.0,1,,21.984496124031008,19.0,0.0,74.0,2836.0,18.643859786855778,0.3080242116761415,0.5553665975537265
ID2543,2543,6,-1.0,785.4156584840912,1183.9930438164433,0.0,48617.29992675781,116,5.0,1,,72.48062015503876,33.0,0.0,255.0,9350.0,86.97800555090005,0.6886396522428295,0.6796690505660757
ID2608,2608,6,-1.0,996.1672489266307,760.8325765058656,0.0,342416.67276000977,817,5.0,1,,24.333333333333332,22.0,0.0,80.0,3139.0,18.596594670351163,0.44524010109519796,0.8062179160855649
ID2545,2545,6,-1.0,787.0729449095895,1190.622189518437,0.0,49036.41458129883,117,5.0,1,,50.03875968992248,31.0,0.0,255.0,6455.0,58.713206976366166,0.7960057763325024,0.7554560777012049
ID2547,2547,6,-1.0,780.9962280160955,1176.259040497451,0.0,49036.41458129883,117,5.0,1,,57.72868217054263,27.0,0.0,255.0,7447.0,72.45437701775516,0.8165535674897172,0.7162975802522199
ID2550,2550,6,-1.0,759.451504484617,1128.7501629664982,0.0,156748.88079833984,374,5.0,1,,62.78294573643411,43.0,0.0,255.0,8099.0,60.06506384230226,0.6579040136019794,0.8295697251436014
ID2552,2552,6,-1.0,761.6612197186148,1133.7220222429933,0.0,157167.99545288086,375,5.0,1,,37.93798449612403,20.0,0.0,195.0,4894.0,47.93073647494901,0.6884595480420908,0.6454727544671417
ID2554,2554,6,-1.0,755.0320740166214,1121.5685884560055,0.0,157167.99545288086,375,5.0,1,,41.604651162790695,23.0,0.0,239.0,5367.0,50.085617104091604,0.7762051815578473,0.726009421240103
ID2557,2557,6,-1.0,694.8173338901815,1015.5022572241114,0.0,203270.60745239258,485,5.0,1,,26.108527131782946,21.0,0.0,106.0,3368.0,25.0525199300382,0.39812599570968504,0.5935197525510006
ID2559,2559,6,-1.0,578.2548552967978,907.2262107582195,0.0,311821.3029785156,744,5.0,1,,21.147286821705425,18.0,0.0,95.0,2728.0,21.26547259320618,0.15787970548642993,0.271189255140827
ID2625,2625,7,-1.0,571.3494951905548,918.8272157367079,0.0,199079.46090698242,475,5.0,1,,32.52713178294574,9.0,0.0,190.0,4196.0,46.03362859084987,0.5887297279606871,0.5236806168649507
ID2610,2610,7,-1.0,830.9910351852957,1170.182323603957,0.0,0.0,0,5.0,1,,37.02325581395349,33.0,0.0,96.0,4776.0,20.24747866875924,0.6135555573526122,1.3906044795988002
ID2627,2627,7,-1.0,558.091203786568,935.4000799916913,0.0,199079.46090698242,475,5.0,1,,38.82170542635659,21.0,0.0,255.0,5008.0,45.874225063686886,0.7928022579881949,0.7484595816284624
ID2612,2612,7,-1.0,537.098909063589,1028.2081198195988,0.0,72506.8352355957,173,5.0,1,,46.310077519379846,15.0,0.0,255.0,5974.0,64.26237702400367,0.4858052281105366,0.471247457332419
ID2614,2614,7,-1.0,549.2523428505768,1032.0751214790948,0.0,72925.94989013672,174,5.0,1,,24.356589147286822,8.0,0.0,129.0,3142.0,34.142577535610776,0.345778891610184,0.3665852000282505
ID2630,2630,7,-1.0,366.95083604575876,982.3565287141446,0.0,301343.43661499023,719,5.0,1,,25.069767441860463,22.0,0.0,90.0,3234.0,17.724535451648492,0.34802657288003125,0.7303304211934378
ID2616,2616,7,-1.0,532.6794785955934,1028.7605486280981,0.0,72925.94989013672,174,5.0,1,,37.75968992248062,22.0,0.0,145.0,4871.0,37.318472133825374,0.6728060869632726,0.8139146617708743
ID2632,2632,7,-1.0,173.0483242624523,935.9525088001909,0.0,342416.67276000977,817,5.0,1,,25.751937984496124,23.0,0.0,82.0,3322.0,16.810539387423713,0.4498652945006959,0.950633469899656
ID2634,2634,7,-1.0,586.2650730200398,1007.7682539051192,0.0,342416.67276000977,817,5.0,1,,37.10077519379845,33.0,0.0,97.0,4786.0,25.10473217382292,0.4645638787744625,0.93755014965293
ID2619,2619,7,-1.0,499.5337500856265,1060.8014195210662,0.0,258593.74185180664,617,5.0,1,,35.53488372093023,34.0,0.0,134.0,4584.0,26.550378561221798,0.4225972710739033,0.7951679985211166
ID2621,2621,7,-1.0,753.6510019953728,1121.0161596475064,0.0,342416.67276000977,817,5.0,1,,22.031007751937985,18.0,0.0,71.0,2842.0,18.08570653880438,0.3028042932148455,0.5662545786056824
ID2623,2623,7,-1.0,564.1679206800619,924.903932630202,0.0,198241.2315979004,473,5.0,1,,51.41085271317829,17.0,0.0,255.0,6632.0,69.77291429199765,0.6198174350946195,0.5638916440672254
ID2688,2688,8,-1.0,1104.7195097967724,910.5407836092162,0.0,65381.88610839844,156,5.0,1,,47.5968992248062,38.0,0.0,175.0,6140.0,46.97680933513979,0.6714365663672478,0.8140296624504458
ID2690,2690,8,-1.0,897.0062778009798,1139.246310327988,0.0,160940.02734375,384,5.0,1,,27.875968992248062,18.0,0.0,147.0,3596.0,29.565607065034747,0.20792258766532373,0.3245904490305058
ID2692,2692,8,-1.0,894.7965625669821,1149.7424576894775,0.0,165550.28854370117,395,5.0,1,,48.15503875968992,37.0,0.0,210.0,6212.0,46.97945854513224,0.4315938896010626,0.6180436898976261
ID2694,2694,8,-1.0,899.7684218434771,1156.371603391471,0.0,167645.86181640625,400,5.0,1,,56.651162790697676,49.0,0.0,185.0,7308.0,40.49433817731319,0.48547425781915204,0.914419744385674
ID2696,2696,8,-1.0,895.3489913754814,1139.7987391364875,0.0,168484.09112548828,402,5.0,1,,49.6124031007752,20.0,0.0,255.0,6400.0,59.98337140375856,0.818396835034365,0.7444999309247629
ID2698,2698,8,-1.0,897.558706609479,1158.0288898169692,0.0,168484.09112548828,402,5.0,1,,47.37984496124031,23.0,0.0,255.0,6112.0,54.0516526398664,0.5023575338610504,0.5862114195875661
ID2636,2636,8,-1.0,1090.356360775787,1150.5711009022266,0.0,0.0,0,5.0,1,,47.44961240310077,47.0,0.0,105.0,6121.0,24.488824377251046,0.5053801982801418,1.3009684082989932
ID2701,2701,8,-1.0,921.8655741834549,1399.4402791312284,0.0,318946.2521057129,761,5.0,1,,16.26356589147287,8.0,0.0,88.0,2098.0,20.175216611230663,0.10270403256469325,0.150160635033528
ID2638,2638,8,-1.0,1084.832072690792,925.7325758429512,0.0,57418.70767211914,137,5.0,1,,92.09302325581395,62.0,0.0,255.0,11880.0,80.84712056758588,0.7675402514984135,0.9892909056828101
ID2703,2703,8,-1.0,929.0471486939476,1443.0821550026847,0.0,342416.67276000977,817,5.0,1,,28.573643410852714,26.0,0.0,91.0,3686.0,22.304629281902468,0.3022899185326481,0.5947255435138707
ID2640,2640,8,-1.0,1096.4330776692805,920.760716566456,0.0,59095.1662902832,141,5.0,1,,80.59689922480621,71.0,0.0,255.0,10397.0,64.47668175635343,0.6354063214577657,0.9713405282717095
ID2705,2705,8,-1.0,966.6123076719102,1183.9930438164433,0.0,299666.9779968262,715,5.0,1,,45.14728682170543,41.0,0.0,142.0,5824.0,36.85149691142007,0.5991593149936155,0.9180304816741195
ID2642,2642,8,-1.0,1099.7476505202771,916.3412860984604,0.0,59933.395599365234,143,5.0,1,,62.06976744186046,29.0,0.0,255.0,8007.0,68.0250627120383,0.8620509866025413,0.8448557178084112
ID2707,2707,8,-1.0,968.2695940974086,1184.5454726249427,0.0,301343.43661499023,719,5.0,1,,55.52713178294574,35.0,0.0,255.0,7163.0,59.2279860896883,0.505212491424755,0.6293388424862753
ID2644,2644,8,-1.0,1090.356360775787,931.809292736445,0.0,59933.395599365234,143,5.0,1,,55.70542635658915,15.0,0.0,255.0,7186.0,78.14673728601606,0.7685576128488557,0.6195464381624487
ID2709,2709,8,-1.0,968.2695940974086,1178.468755731449,0.0,301762.55126953125,720,5.0,1,,32.565891472868216,18.0,0.0,193.0,4201.0,39.369611726804976,0.29548463926035856,0.3773414173595943
ID2647,2647,8,-1.0,1109.138940264768,941.2005824809355,0.0,64962.77145385742,155,5.0,1,,76.08527131782945,72.0,0.0,202.0,9815.0,40.58209869506657,0.7743600444450642,1.6364293996211943
ID2711,2711,8,-1.0,968.2695940974086,1192.279475943935,0.0,301762.55126953125,720,5.0,1,,31.031007751937985,16.0,0.0,187.0,4003.0,41.3700786318778,0.4319080954911098,0.45249702582743984
ID2649,2649,8,-1.0,1075.993211754801,912.4742844389643,0.0,176866.3842163086,422,5.0,1,,82.9922480620155,22.0,0.0,255.0,10706.0,97.52055040830102,0.6199878625343479,0.6513925802271241
ID2714,2714,8,-1.0,946.1724417574308,1176.8114693059506,0.0,314335.9909057617,750,5.0,1,,22.434108527131784,20.0,0.0,78.0,2894.0,18.62032028509123,0.4038557058279395,0.6931949926116802
ID2651,2651,8,-1.0,1076.5456405633004,917.4461437154594,0.0,177285.4988708496,423,5.0,1,,59.263565891472865,21.0,0.0,255.0,7645.0,75.484841129263,0.785211570475309,0.6906452469478186
ID2716,2716,8,-1.0,949.4870146084274,1143.1133119874842,0.0,320203.59606933594,764,5.0,1,,18.906976744186046,16.0,0.0,90.0,2439.0,17.727733331415138,0.032686119674000286,0.06751400976267859
ID2653,2653,8,-1.0,1068.2592084358087,908.0548539709687,0.0,177285.4988708496,423,5.0,1,,58.96124031007752,25.0,0.0,255.0,7606.0,70.74971323934543,0.5072820938783609,0.5609535688943795
ID2718,2718,8,-1.0,961.088019586916,1064.6684211805623,0.0,342416.67276000977,817,5.0,1,,21.2015503875969,18.0,0.0,90.0,2735.0,16.819064631468642,0.4585932197740398,0.7926641480162342
ID2656,2656,8,-1.0,1054.4484882233226,886.5101304394901,0.0,187763.365234375,448,5.0,1,,65.62790697674419,60.0,0.0,210.0,8466.0,54.75286376178217,0.8338974936418543,1.0900572854096737
ID2720,2720,8,-1.0,989.2618888203878,1152.5046017319746,0.0,308468.3857421875,736,5.0,1,,26.54263565891473,23.0,0.0,104.0,3424.0,20.15991061795739,0.5003018261062102,0.8780897129192446
ID2658,2658,8,-1.0,948.9345857999277,1246.1412847726315,0.0,329843.2331237793,787,5.0,1,,32.06976744186046,31.0,0.0,103.0,4137.0,25.516595716841703,0.41137337683106245,0.732651316394897
ID2722,2722,8,-1.0,1058.3154898828186,1015.5022572241114,0.0,342416.67276000977,817,5.0,1,,19.13953488372093,15.0,0.0,101.0,2469.0,16.681644190755804,0.2177310978933057,0.4102906188082042
ID2660,2660,8,-1.0,951.4205154381752,1251.1131440491265,0.0,339901.9848327637,811,5.0,1,,49.58914728682171,45.0,0.0,175.0,6397.0,39.04937027403194,0.605675370490223,0.958042486599035
ID2662,2662,8,-1.0,951.4205154381752,1253.8752880916234,0.0,341578.44345092773,815,5.0,1,,55.27131782945737,17.0,0.0,255.0,7130.0,71.83409182993134,0.6448615103891367,0.6033041705846666
ID2664,2664,8,-1.0,952.5253730551743,1248.9034288151283,0.0,341997.55810546875,816,5.0,1,,33.3875968992248,16.0,0.0,200.0,4307.0,42.56214391876002,0.4775414757696289,0.5070643498736557
ID2666,2666,8,-1.0,951.4205154381752,1259.9520049851176,0.0,341997.55810546875,816,5.0,1,,36.84496124031008,21.0,0.0,232.0,4753.0,42.58033760074946,0.39621174804206466,0.4911057962500547
ID2669,2669,8,-1.0,950.3156578211766,1262.161720219115,0.0,342416.67276000977,817,5.0,1,,39.224806201550386,16.0,0.0,255.0,5060.0,52.907236082080125,0.4709893705523787,0.47476347439239386
ID2671,2671,8,-1.0,954.735088289172,1245.5888559641317,0.0,342416.67276000977,817,5.0,1,,36.74418604651163,14.0,0.0,235.0,4740.0,51.95269468916041,0.7843187313219903,0.6217713417577404
ID2673,2673,8,-1.0,1051.4101297765756,814.1419565260625,0.0,208719.09796142578,498,5.0,1,,41.736434108527135,40.0,0.0,100.0,5384.0,23.11368621207092,0.43866627390378465,1.1011596941707211
ID2675,2675,8,-1.0,1090.9087895842863,877.3950550992492,0.0,275777.4426879883,658,5.0,1,,57.68217054263566,20.0,0.0,255.0,7441.0,74.4375770881343,0.686475721109217,0.6308475923620834
ID2677,2677,8,-1.0,1085.384501499292,878.4999127162482,0.0,277873.01596069336,663,5.0,1,,50.89147286821706,30.0,0.0,254.0,6565.0,57.818984813337586,0.420462931979262,0.5210775507930868
ID2679,2679,8,-1.0,1093.1185048182838,873.5280534397532,0.0,278711.2452697754,665,5.0,1,,35.054263565891475,18.0,0.0,233.0,4522.0,44.8513708816268,0.7257028196010509,0.6573367653145816
ID2681,2681,8,-1.0,1077.6504981802993,891.2057753117356,0.0,278711.2452697754,665,5.0,1,,29.410852713178294,10.0,0.0,216.0,3794.0,43.883833228176975,0.4981873175239975,0.44571741902510215
ID2684,2684,8,-1.0,1003.0726090328739,1118.8064444135082,0.0,342416.67276000977,817,5.0,1,,26.635658914728683,24.0,0.0,85.0,3436.0,17.78470989383161,0.4203662241728183,0.8864905954486821
ID2686,2686,8,-1.0,1025.7221901813512,1003.901252245623,0.0,342416.67276000977,817,5.0,1,,26.023255813953487,23.0,0.0,83.0,3357.0,17.823555830469424,0.4251276536289196,0.8710896712248614
ID2724,2724,9,-1.0,1258.570932963869,743.9834978466325,0.0,0.0,0,5.0,1,,34.44186046511628,30.0,0.0,121.0,4443.0,19.962037008071793,0.5547188986281711,1.2312119626394105
ID2726,2726,9,-1.0,1260.2282193893673,742.8786402296336,0.0,42749.694763183594,102,5.0,1,,53.91472868217054,23.0,0.0,255.0,6955.0,67.4443093188456,0.7121614083422595,0.6650064230460442
ID2728,2728,9,-1.0,1258.0185041553693,742.3262114211342,0.0,43587.924072265625,104,5.0,1,,52.51937984496124,21.0,0.0,255.0,6775.0,64.34612225777404,0.7082216128189714,0.676787250514522
ID2730,2730,9,-1.0,1256.9136465383706,742.3262114211342,0.0,44007.03872680664,105,5.0,1,,37.41085271317829,20.0,0.0,170.0,4826.0,39.72298854314023,0.6554175363820811,0.7457550339761838
ID2732,2732,9,-1.0,1246.417499176881,749.5077859316269,0.0,44007.03872680664,105,5.0,1,,25.06201550387597,9.0,0.0,175.0,3233.0,37.42716926286314,0.5377078108743157,0.4683079533130054
ID2735,2735,9,-1.0,1197.2513352204303,769.3952230376071,0.0,64962.77145385742,155,5.0,1,,29.899224806201552,27.0,0.0,94.0,3857.0,21.818084872861313,0.4282849731032948,0.8218475546459367
ID2737,2737,9,-1.0,1201.1183368799261,770.500080654606,0.0,72506.8352355957,173,5.0,1,,22.333333333333332,17.0,0.0,79.0,2881.0,22.77894221278357,0.35328086809379283,0.5118965088011829
ID2739,2739,9,-1.0,1219.348487560408,750.6126435486259,0.0,77117.09643554688,184,5.0,1,,15.348837209302326,13.0,0.0,63.0,1980.0,15.087065633137701,0.1682323283440863,0.2930089805025426
ID2741,2741,9,-1.0,1304.4225240693231,741.7737826126346,0.0,101425.74639892578,242,5.0,1,,16.75968992248062,13.0,0.0,74.0,2162.0,18.187725597311527,0.27092265997106113,0.39286540706382606
ID2743,2743,9,-1.0,1044.5047696703325,475.50309691590047,0.0,305115.4685058594,728,5.0,1,,31.069767441860463,30.0,0.0,96.0,4008.0,21.078790453361982,0.19970146936777183,0.4907161838796804
ID2745,2745,9,-1.0,1062.7349203508143,525.7741184893503,0.0,342416.67276000977,817,5.0,1,,31.372093023255815,30.0,0.0,85.0,4047.0,19.258954803318876,0.39779262831553563,0.9271601579006861
ID2747,2747,9,-1.0,1167.6963939657096,792.5972329945839,0.0,63705.427490234375,152,5.0,1,,31.674418604651162,23.0,0.0,170.0,4086.0,30.593137197820223,0.5239795736171126,0.7119505738341363
ID2749,2749,9,-1.0,1248.9034288151283,731.8300640596447,0.0,74602.40850830078,178,5.0,1,,28.891472868217054,27.0,0.0,81.0,3727.0,20.671629225703555,0.5868877408892946,1.0337935166668046
ID2751,2751,9,-1.0,1437.8340813219397,815.2468141430612,0.0,342416.67276000977,817,5.0,1,,26.8062015503876,25.0,0.0,93.0,3458.0,19.99417005630166,0.4750526254289022,0.8635671240539646
ID2753,2753,10,-1.0,885.9577016309906,1268.7908659211084,0.0,0.0,0,5.0,1,,24.8062015503876,25.0,0.0,91.0,3200.0,20.95496567022504,0.20031564151344325,0.3951142624619643
ID2755,2755,10,-1.0,682.1114712946943,934.0190079704429,0.0,121543.24981689453,290,5.0,1,,78.17054263565892,55.0,0.0,255.0,10084.0,73.46099347942756,0.6241827594560019,0.8178867972298529
ID2757,2757,10,-1.0,693.1600474646832,931.809292736445,0.0,122381.47912597656,292,5.0,1,,49.651162790697676,12.0,0.0,255.0,6405.0,72.01146297235326,0.7151891972736791,0.5749984826100628
ID2759,2759,10,-1.0,669.9580375077063,942.3054400979346,0.0,122381.47912597656,292,5.0,1,,50.91472868217054,14.0,0.0,255.0,6568.0,78.85915361894348,0.7563295820484519,0.5560660605974684
ID2762,2762,10,-1.0,680.454184869196,936.2287232044405,0.0,124477.05239868164,297,5.0,1,,52.395348837209305,39.0,0.0,237.0,6759.0,54.16877828322948,0.7432159635523308,0.8247788697988467
ID2764,2764,10,-1.0,451.19622934192466,1123.5020892857538,0.0,225064.5694885254,537,5.0,1,,38.06201550387597,34.0,0.0,120.0,4910.0,27.54080834018869,0.536842096500491,0.9655225255034298
ID2766,2766,10,-1.0,496.77160604312917,1135.1030942642421,0.0,342416.67276000977,817,5.0,1,,33.10852713178294,28.0,0.0,106.0,4271.0,24.976313876250064,0.29642612072236435,0.6061920145789401
ID2768,2768,10,-1.0,719.6766302726567,1329.2818204517982,0.0,286674.4237060547,684,5.0,1,,31.209302325581394,28.0,0.0,92.0,4026.0,17.660281362161182,0.4294309947252423,1.0618095562876124
ID2770,2770,10,-1.0,722.7149887194038,1334.529894132543,0.0,307630.15643310547,734,5.0,1,,42.5968992248062,21.0,0.0,246.0,5495.0,49.59011988602243,0.6494414099110822,0.6764191700391351
ID2772,2772,10,-1.0,723.8198463364026,1330.1104636645475,0.0,308049.2710876465,735,5.0,1,,41.53488372093023,15.0,0.0,221.0,5358.0,54.14030478067321,0.6021567715229813,0.5766693420026952
ID2774,2774,10,-1.0,732.6587072723938,1341.711468643036,0.0,308887.5003967285,737,5.0,1,,31.147286821705425,18.0,0.0,170.0,4018.0,35.08295988955897,0.6514229997332832,0.7004203412127764
ID2776,2776,10,-1.0,714.4285565919121,1325.1386043880525,0.0,308887.5003967285,737,5.0,1,,32.44186046511628,14.0,0.0,191.0,4185.0,40.96795755845814,0.7392198180603382,0.6731480016702722
ID2779,2779,10,-1.0,649.7943859974765,1289.2307318355881,0.0,318527.1374511719,760,5.0,1,,19.24031007751938,14.0,0.0,101.0,2482.0,20.25955607616072,0.35292974922657167,0.4954788930324475
ID2781,2781,10,-1.0,627.144804848999,1220.1771307731572,0.0,342416.67276000977,817,5.0,1,,25.294573643410853,23.0,0.0,100.0,3263.0,19.869654588080092,0.5205343548819867,0.8716059827236797
ID2783,2783,10,-1.0,634.3263793594919,1241.7218543046356,0.0,342416.67276000977,817,5.0,1,,17.589147286821706,9.0,0.0,107.0,2269.0,21.074871145476777,0.2969567705906543,0.38218847285646745
ID2817,2817,11,-1.0,971.8603813526549,361.1503335565145,0.0,300924.3219604492,718,5.0,1,,20.73643410852713,14.0,0.0,121.0,2675.0,25.213934447247173,0.6578742847347163,0.6527017361693416
ID2819,2819,11,-1.0,986.7759591821401,360.59790474801514,0.0,300924.3219604492,718,5.0,1,,15.930232558139535,9.0,0.0,76.0,2055.0,19.083364011010854,0.35610711540284107,0.4384134142218419
ID2822,2822,11,-1.0,987.3283879906396,374.4086249605013,0.0,310563.9590148926,741,5.0,1,,17.387596899224807,16.0,0.0,54.0,2243.0,13.150160453821098,-0.05131517745207607,-0.14304160992235
ID2824,2824,11,-1.0,969.6506661186573,363.9124775990118,0.0,342416.67276000977,817,5.0,1,,16.790697674418606,16.0,0.0,47.0,2166.0,12.358369139603237,0.4278155587463381,0.8141830169094888
ID2826,2826,11,-1.0,972.965238969654,359.49304713101617,0.0,311821.3029785156,744,5.0,1,,20.829457364341085,16.0,0.0,96.0,2687.0,19.730260717600668,0.5902486475255659,0.7836914224834266
ID2828,2828,11,-1.0,1018.2644012666086,473.845810490402,0.0,342416.67276000977,817,5.0,1,,15.736434108527131,15.0,0.0,64.0,2030.0,13.679089527818636,0.3968294635708566,0.6536415544606435
ID2830,2830,11,-1.0,1117.7015867965097,677.1396120181992,0.0,213329.35916137695,509,5.0,1,,19.8062015503876,17.0,0.0,70.0,2555.0,14.773327696910744,0.5841368648871484,0.9887233103436563
ID2832,2832,11,-1.0,1296.688520750331,872.1469814185045,0.0,289608.2262878418,691,5.0,1,,22.108527131782946,13.0,0.0,116.0,2852.0,24.874133248114624,0.5454463569630706,0.6273934211757
ID2834,2834,11,-1.0,1278.4583700698493,863.3081204825133,0.0,292122.9142150879,697,5.0,1,,28.13953488372093,19.0,0.0,104.0,3630.0,27.267696142266526,0.5137153000164695,0.7004493950295307
ID2836,2836,11,-1.0,1282.325371729345,850.6022578870261,0.0,292961.1435241699,699,5.0,1,,18.767441860465116,13.0,0.0,92.0,2421.0,21.839797256065513,0.5673302410148865,0.6221024232659467
ID2838,2838,11,-1.0,1262.9903634318644,860.5459764400161,0.0,292961.1435241699,699,5.0,1,,19.868217054263567,10.0,0.0,121.0,2563.0,26.08620919331744,0.6631583489017272,0.6073815005711779
ID2841,2841,11,-1.0,1282.8778005378445,843.4206833765331,0.0,305953.6978149414,730,5.0,1,,14.69767441860465,13.0,0.0,74.0,1896.0,13.777588601581144,0.42315063242621703,0.6343800691719717
ID2843,2843,11,-1.0,1359.665404919268,945.620012948931,0.0,342416.67276000977,817,5.0,1,,10.069767441860465,6.0,0.0,52.0,1299.0,12.197070630964806,0.326819091238779,0.40671445126136613
ID2845,2845,11,-1.0,1272.381653176355,862.755691674014,0.0,305953.6978149414,730,5.0,1,,15.868217054263566,15.0,0.0,53.0,2047.0,12.528953870037169,0.4547970165841931,0.7918784478369091
ID2847,2847,11,-1.0,1261.8855058148656,817.4565293770592,0.0,342416.67276000977,817,5.0,1,,12.55813953488372,10.0,0.0,77.0,1620.0,14.095603800888696,0.3408928058432917,0.45299706806852863
